godfather,1.1875832210526975
virgin,1.3659413456275293
witches,0.8557735130728886
rat,1.0010025992852536
fairy,0.7706839254529435
fellows,0.8609304529293205
scholar,0.9040437215503827
prostitution,1.307534357548521
gentleman,2.3789701398658005
lesbians,1.5650703133794448
brotherhood,0.8844551601680912
chestnut,0.7290363380138041
countrymen,0.9260036475036746
cardinal,0.8509188795297662
grandchild,1.2337121603347558
politician,1.8708992095751171
granddaughters,1.7736903090216714
boss,2.180751134760341
congresswoman,1.750266249605301
bull,0.7331161721008236
housewife,1.6131875692862316
widows,1.4693525241265577
semen,0.9064568535760873
testosterone,2.7216955898084016
brethren,0.8313608636835396
pillar,1.6163953254984318
department,2.4154486811289018
grandparents,1.1113955663233583
clan,0.9383138472031206
fathers,2.5504291480092514
fillies,0.9453347889389718
she,1.3311368193723054
old,0.9655972775818501
sorority,1.6717709374637244
treasurer,0.8787104625596072
cow,1.0764701097416935
neighbor,2.7738368902589037
kings,0.9373594648863705
teen,1.3900671652390684
fellas,2.0558153409248137
foal,0.9808744382753692
kitten,1.007792663895149
women,4.148458179284391
councilman,1.1866782372154243
heiress,0.9252669254907147
families,0.716673521176306
aunts,0.8800377154915854
roommate,1.8755398672176518
stranger,1.799740888713194
husbands,5.045243230681728
menopause,0.8507974357853385
heterosexual,0.9090137776321082
colonel,1.0576798821663538
chick,2.495540174699176
biker,0.9830585417109774
salesman,1.1272789150409543
understudy,0.9854155342691857
patriarch,2.6135689078826756
namesake,0.9886192578231281
goats,1.5149570461710329
suitors,1.1712739315841758
granddaughter,2.2524945627528474
receptionist,0.8038250564006166
serviceman,0.7289473907611467
politics,1.2473768286658842
buffalo,0.9421582034084952
lawyer,0.6882969803919616
buddies,1.3153467925789937
parishioner,2.53369561348633
deputy,2.2388652711254324
spokesman,1.879796302942276
trio,0.7046551705971972
scholarship,0.6938296130972402
lord,1.4272667415556601
ma,0.9105576508360865
chap,0.9703538623214154
pig,1.3239528774851899
official,1.1008892137656527
lawmaker,2.366311250950511
town,0.7867833303207984
boyfriend,2.717055624117056
sons,3.212097185907693
daughters,4.40116118366222
lover,2.7497389563509294
boyfriends,2.5960063075742847
girl,2.9891662623651447
blood,0.6992678984864747
diva,0.9267605771606195
sheik,1.2449373885491428
residents,0.8827988641745733
daddy,2.8828865684675336
doctor,1.8733704856776288
agency,0.7124627542655345
buddy,1.0647387439546463
angels,0.7399587356800594
elders,1.2195054830592669
bladder,0.7910900588186024
elder,2.1937017313655396
blokes,2.0819177731998115
grandfather,2.4381454607327075
rep,1.7684250284897787
barbershop,0.9561950689353156
maternity,0.748524802630443
activists,0.782340949718976
girlfriend,2.8853211259238725
woman,4.254996278602742
mommy,0.9571169646218148
baritone,0.6880573987802082
pacer,0.771606260707691
nun,1.920901472029821
god,1.6760330425170338
starlet,2.2462161294507412
spousal,1.0172887943269628
motherhood,1.423939662761559
colleagues,1.624467849399507
bras,0.7065039418478145
workers,1.3397280931108573
folks,1.1153331712819579
businesswoman,2.022109513042629
stopper,1.6136558342555687
duo,0.8602061734306119
president,1.0953608549849618
hooker,1.4907011092664937
fraternal,0.842764680763587
stepfather,2.345740122053267
beards,0.9886262122369086
homosexuals,0.7377730747703155
young,0.9551640171315707
dancer,0.7032321662896485
gals,1.8781857152662091
cougar,0.8828399307103634
magnate,2.3020162198254086
definitely,0.9450990045211274
wives,2.4092912138550195
owner,0.7521136262319471
boyhood,0.7065313664027352
was,0.9600027997979235
schoolboy,0.7344133683092615
director,0.7898546290746904
lion,0.9793976314904782
landowner,0.6867857048491695
prince,2.815169984427103
employee,1.1086448690492126
congregation,0.7636094727731446
youngster,2.6296979045996616
actress,0.8460447056760522
chairwoman,0.808143074722766
feminism,0.9501179799352183
breasts,0.8303154452083893
pharmacist,0.7895831431951409
house,1.4444345175853073
son,3.5072070340971697
flower,0.7191840396572127
companions,1.2073510011365003
mummy,1.5019226786460176
horsemen,0.9448764408482747
statesman,0.7991278591833397
guy,1.1160887454052826
strongman,0.7917658874064487
offspring,1.5870538657246436
those,1.1318996031588742
mares,1.1566394067077128
fatherhood,0.9122401344401159
colleague,2.3789351437257955
hubby,1.049316818934882
bosses,1.0195269219566512
gelding,1.2372357645426901
teacher,1.0554138245678857
cows,1.2966905421365427
king,2.498317410291383
elephants,0.7430757143081628
fraternities,0.828793435516203
businessman,2.242245336408462
battalion,0.7859428821104315
pimp,0.7688256894088157
counterpart,1.4735956481708024
servicemen,0.8915657447185538
maid,1.7710502516653697
fella,1.544848742312037
dudes,0.8756755844649893
replied,0.9022892237288025
florist,0.7495807245108588
warriors,1.2336280848523646
fraternity,2.1102472194316904
prostitutes,1.4710075714512403
male,1.938062734241162
supremo,1.1802081598367857
yourselves,0.9748201271575038
twins,1.3181965559778686
daughter,4.053336916476448
suitor,0.8692765755485791
priesthood,1.8731918054538057
club,0.8403891865966328
challengers,0.7350797949113369
mating,0.735582387331325
hens,0.9833168309060575
vagina,0.7428120010479755
fiancee,3.0495800020236934
businessmen,1.1563023679003284
sergeant,0.9361962336528235
ones,1.1530517113884555
kids,1.2204310875376347
marital,1.3732996781326996
goddess,2.680059737320008
boys,2.039976537118161
sir,0.8272120235111167
beard,0.8882931494370607
spokesperson,0.9278668295766263
horses,0.7614398442273499
hormones,2.077895562174513
females,3.556777533590796
housewives,0.8259484511908651
tenant,0.9883437395323401
princes,0.9410060426566501
pastor,1.0087074125475062
babe,2.1181087671627425
sibling,1.2879446239732306
pigs,1.1352858729923465
person,1.002690371600965
ballerina,0.9220449524539068
warrior,2.1431856232444177
sportsman,1.1441315015566604
brides,0.9025141645542532
grandson,2.0599777903186074
dowry,0.7970190102739558
chairman,1.0887637332462787
filly,0.8806089077344538
brothels,0.7969858695769637
swan,2.1584226162582367
bishop,1.8752082225666946
widower,2.6657747271310703
mistress,0.9721212793533269
monastery,0.9066847647311894
bachelor,0.7402043181600659
salesmen,0.8097170581973424
mustache,1.1501705306243033
gay,0.8912686081078405
neighbors,1.7662161844815614
swans,1.2525273323292216
councilwoman,0.920120974049398
barber,1.476478909326496
professor,1.2229724260661827
uncles,2.076207032456376
nieces,1.777429492504862
brothel,1.0713409839742778
siblings,2.1937280389188993
handyman,0.7614017355025762
teenager,2.77647733433929
legend,1.6787729624375878
stepdaughter,2.315187363275752
prostitute,1.841398244564862
dude,0.9622601294137226
mare,0.9633380109863484
dads,0.9732143440881906
grandsons,1.3438925749057105
protege,1.8793580182662126
schoolgirl,1.160815740399748
commissioner,1.518505962531377
prostate,1.106349056245294
group,0.9496496373361142
community,1.1789235102778455
himself,0.9357074917803818
minister,1.72723633401445
vets,2.455356153393441
grandchildren,0.7491611479702571
rider,1.0636110556440297
stallion,1.5563037538489533
spokesmen,0.9466041049218908
countryman,0.7406701259746569
relatives,1.9753328243699073
wedlock,1.5614410616771464
cialis,1.1016135809004193
firebrand,1.0755444128056575
brother,2.9497340671444663
sidekick,0.8438079266805623
handsome,0.8369933243187582
ministry,1.8585867611314195
girls,2.51612187942311
fathered,0.7746583996323457
officer,1.0038647804361218
sperm,0.8637312310778033
queen,2.697974369168892
guys,1.7559045765539736
baron,2.3947891150847975
worker,1.9646432127477707
stud,1.3873509147542369
mates,1.732326186606524
kin,0.9065611410647726
witch,1.7463187986323796
he,1.3582374087132094
males,3.205859533386242
aide,1.497225621386514
job,1.2742963591898615
lady,3.1462980179274185
dad,1.6114157728821226
cousin,3.591869182653018
heir,1.8176384335780136
hostess,0.7477445269335928
year,0.728650429880972
lions,0.8677954254279008
players,0.7424619478004226
demonstrators,0.7834218215561399
supporter,0.7763478144331875
baby,1.661587696802615
ladies,3.219902368897239
man,3.649524383977078
gentlemen,1.5694859228915363
comrade,1.003261732251066
colt,1.0433873179760007
wife,2.9671824188864084
nephew,4.169854187072958
manly,0.7686979858193356
teammate,1.3608496100785321
him,2.167400167707676
macho,0.9327387905836199
not,0.8779001985082255
staffer,1.8580141092088163
youths,2.305088091115097
bride,1.9668440274071777
womb,1.0390517420421543
fox,0.9141377950114556
penis,0.9441173956020968
horse,1.558208765018309
lads,0.963422689883506
head,0.997982928165628
neighboring,0.8204619917700988
actor,0.6982523956642215
deity,1.440397098204542
secretary,1.4939341397466497
youth,2.077664582452599
moms,1.0591999552870266
stepson,3.5202832195960263
post,0.8940446817542416
masculine,1.2835309391316523
vampires,0.7972210936111903
teammates,0.8389402553771035
tenor,0.9182808166426909
friend,2.570647718452274
congressman,1.7951076655074314
beau,1.0157151342202098
dean,1.2044869094796111
fertility,2.313449444056316
priest,2.5495840966506256
country,1.0168667701276537
but,0.7733207099974632
souls,0.87626510487917
brothers,4.1480728136054115
pensioner,1.2169130665280303
